,Comentario,Texto limpio
3836,"Si solo estás en Uxmal, vale la pena una visita. El museo está ubicado al lado de la plantación y está conectado con lo que se puede llamar un mini zoológico. Sin embargo, los animales no se recogen aquí. Encontraremos solo individuos rescatados del entorno natural y que no podrán volver a él.",uxmal vale pena visita museo ubicado plantación conectado llamar mini zoológico animales recogen encontraremos individuos rescatados entorno natural volver
3837,"La cultura Maya y no lejos de aquí, está el museo del chocolate. Por lo tanto, hemos probado bebidas de chocolate frescas",cultura maya museo chocolate probado bebidas chocolate frescas
3838,A los niños les encantó descubrir un poco más sobre el origen del chocolate y la civilización maya y un pequeño extra: los animales del refugio,niños encantó descubrir origen chocolate civilización maya pequeño extra animales refugio
3839,"¡Lugar divertido! Tienen exhibiciones que muestran la evolución del chocolate, así como algunas cosas de acción en vivo, como una ceremonia maya del chocolate pidiendo lluvia a Chaak, y una demostración de cómo se hace el chocolate y cómo los mayas lo convirtieron en una bebida. Al final te dejan agregar tus propias especias. Agregué canela, chile y un poco de azúcar.",divertido exhibiciones muestran evolución chocolate acción vivo ceremonia maya chocolate pidiendo lluvia chaak demostración chocolate mayas convirtieron bebida dejan agregar especias agregué canela chile azúcar
3840,"Wow wow wow. Dudaba en gastar el dinero y pensé que podría ser cursi, pero estoy muy contento de haber entrado. Experiencia de alta calidad que combina museo con interactivo y es ideal tanto para adultos como para niños. Bien vale la pena.",wow wow wow dudaba gastar dinero pensé cursi contento entrado experiencia alta calidad combina museo interactivo ideal adultos niños vale pena
3841,"En el interior del parque puedes probar el chocolate, participar en el antiguo ritual de los indios, ver cómo crece el cacao y visitar un mini zoológico. …Más",interior parque puedes probar chocolate participar antiguo ritual indios crece cacao visitar mini zoológico …más
3842,El museo está muy bien hecho. Todo está claramente explicado. Visita muy recomendable después del sitio de uxmal. …Más,museo claramente explicado visita recomendable sitio uxmal …más
3843,"Yo vivo de chocolate. Genial, puedes caminar a través de la historia y muy informativo. Monos araña y ciervos para alimentar, jaguares, cocodrilos y una ceremonia maya del cacao. Tienes la oportunidad de probar una …Más",vivo chocolate genial puedes caminar historia informativo monos araña ciervos alimentar jaguares cocodrilos ceremonia maya cacao oportunidad probar …más
3844,"Como amante del cacao, ¡esto fue muy divertido! Aprendí muchas cosas nuevas sobre la historia del cacao y realmente aprecié cómo los aspectos educativos se mezclaron bien con las experiencias sensoriales. Estos …Más",amante cacao divertido aprendí historia cacao realmente aprecié aspectos educativos mezclaron experiencias sensoriales …más
3845,Museo súper genial con un pequeño zoológico (solo animales rescatados). La recreación de la ceremonia maya es increíble y puedes probar el chocolate caliente maya tradicionalmente hecho. Los jardines son un ejemplo …Más,museo súper genial pequeño zoológico animales rescatados recreación ceremonia maya increíble puedes probar chocolate caliente maya tradicionalmente jardines …más
3846,"Fuimos por accidente y no nos arrepentimos. Muchas plantas, un espectáculo interesante, mucha información sobre cacao y chocolate, degustación de chocolate. Grandes impresiones y recuerdos. …Más",accidente arrepentimos plantas espectáculo interesante información cacao chocolate degustación chocolate impresiones recuerdos …más
3847,¡Gran experiencia! Los paneles informativos están en inglés y en francés y la gente es extremadamente amable. …Más,experiencia paneles informativos inglés francés gente extremadamente amable …más
3848,Una instalación súper agradable con información interesante y demostraciones sobre la producción de cacao y los rituales tradicionales de Maja. Los animales que viven allí han sido rescatados de las malas condiciones …Más,instalación súper agradable información interesante demostraciones producción cacao rituales tradicionales maja animales viven rescatados malas condiciones …más
3849,"La bebida de choco, el paseo por los mini bosques y el avistamiento de Jaguar valieron la pena !!! …Más",bebida choco paseo mini bosques avistamiento jaguar valieron pena …más
3850,"Este museo es un tipo agradable de ""caminar y experimentar"". Puedes ver diferentes plantas de Yucatán, así como algunos de sus animales salvajes (aunque enjaulados ...). Un ritual maya y preparación tradicional de …Más",museo tipo agradable caminar experimentar puedes plantas yucatán animales salvajes enjaulados ritual maya preparación tradicional …más
3851,"Maravillosa experiencia la que nos brindaron, realizamos el recorrido VIP y superó mis expectativas. Aprendimos, degustamos y participamos en cada uno de los procesos para elaborar el café. El personal muy capacitado y dispuesto a resolver todas nuestra dudas. Son dudarlo los recomiendo visitarlos.",maravillosa experiencia brindaron realizamos recorrido vip superó expectativas aprendimos degustamos participamos procesos elaborar café personal capacitado dispuesto resolver dudas dudarlo recomiendo visitarlos
3852,"Tuvimos una explicación bien detallada del proceso del café desde su plantación hasta el café en tu taza. Hicimos una degustación al principio del recorrido. Nos explicaron como se preparan los distintos métodos, capuchino, americano, express, etc.",explicación detallada proceso café plantación café taza hicimos degustación principio recorrido explicaron preparan distintos métodos capuchino americano express etc
3853,Una opción muy linda para conocer más sobre el mundo del café. El personal es muy amable y conoce mucho sobre el tema.,opción linda mundo café personal amable conoce tema
3854,"Me gustó mucho la experiencia, el acercamiento a conocer el proceso detras de tu taza de café de cada mañana  . Sin embargo me parece que debieran tener mayor publicidad o un modulo de información presencial en Coatepec y Xico ya que nadie te sabe decir que debes reservar desde un día antes, sólo lo encuentras si oportunamente buscas el museo en la web",gustó experiencia acercamiento proceso taza café mañana debieran publicidad modulo información presencial coatepec xico debes reservar encuentras oportunamente buscas museo web
3855,"Muy buena opción para conocer el proceso del café, visitar su museo y hacer una cata de café",opción proceso café visitar museo cata café
3856,"Muy buen lugar para conocer el proceso desdes la pizca hasta la preparación del producto final, recorrido con degustación, $190, muy buen precio ya que al final te Dan 1/4 de café en cortesía",proceso desdes pizca preparación producto recorrido degustación precio café cortesía
3857,Muy interesante lo que te explican sobre el café. Vale la pena visitarlo.,interesante explican café vale pena visitarlo
3858,Buena y divertida experiencia. Buen café para degustar,divertida experiencia café degustar
3859,Visita obligada Samuel sabe muchísimo te cuesta como $70 te dan una degustación de café pan y obviamente te hacen un  recorrido por los procesos del café y atienden desde una persona hasta grupos grandes,visita obligada samuel muchísimo cuesta degustación café pan obviamente recorrido procesos café atienden persona grupos
3860,"Es bonito, pero nos ofrecieron un paquete del cual percibimos no nos completaron por ejemplo: un vivero que nunca  vimos en el paquete que ofrecieron. Por cierto para los que deseen ir estén preparados hay 3 paquetes y uno hay que apartarlo desde un día antes. El básico si llegas de momento cuesta $60.00 por persona.",bonito ofrecieron paquete percibimos completaron vivero vimos paquete ofrecieron deseen preparados paquetes apartarlo básico llegas cuesta persona
3861,"Excelente oportunidad para conocer todo el proceso de la siembra, cosecha del café, desde 40 pesos te explican la diferencia de tostado, sabores, vive la experiencia de la cata. Y conocer la importancia de la altura en la calidad del café.",excelente oportunidad proceso siembra cosecha café pesos explican diferencia tostado sabores vive experiencia cata importancia altura calidad café
3862,"Cada año vengo por café, tanto en grano como molido, en salsa, bombones, licor y también la degustación es extraordinaria. El lugar es agradable y se apoya a los productores locales.",año vengo café grano molido salsa bombones licor degustación extraordinaria agradable apoya productores locales
3863,"Excelente lugar, te explican el proceso desde la plantación hasta el café a tu mesa.",excelente explican proceso plantación café mesa
3864,"No te lo puedes perder ,si quieres saber y aprender más de él cafe aquí es el lugar indicado!",puedes perder quieres aprender cafe indicado
3865,"Cuantan con excelente información, responden con todaa tus dudas y te ayudan a aprender a catar el café, el personal está capacitado y muy buena atención al cliente... si está el dueño, se involucra mucho con los clientes y da una excelente experiencia. También nos dió algunos tips para maridar con el café. Volvería sin duda alguna!",cuantan excelente información responden todaa dudas ayudan aprender catar café personal capacitado atención cliente dueño involucra clientes excelente experiencia dió tips maridar café volvería duda
3866,"Excelente lugar, de verdad recomendado ora visitar",excelente recomendado ora visitar
3867,"Horario de apertura 09:00 hrs, y de cierre 17:00 hrs Un lugar pequeño pero bonito abierto de lunes a domingo, precio de entrada $40 pesos por persona, lo cual incluye un recorrido guiado con explicación de elaboración del café desde su materia prima hasta su envasado.",horario apertura hrs cierre hrs pequeño bonito abierto lunes domingo precio entrada pesos persona incluye recorrido guiado explicación elaboración café materia prima envasado
3868,"Muy buen recorrido y atención por parte del guía, nos enriqueció el conocimiento del café. Lo recomendamos ampliamente!",recorrido atención guía enriqueció conocimiento café recomendamos ampliamente
3869,"Hermoso lugar, atención excelente por parte de la dueña y los empleados, una explicación súper fácil de entender",hermoso atención excelente dueña empleados explicación súper fácil entender
