,teatro_id,teatro_nombre,teatro_fecha_fundacion,teatro_adscripcion,teatro_calle_numero,teatro_colonia,teatro_cp,teatro_telefono1,pagina_web,email,gmaps_latitud,gmaps_longitud,estado_id,municipio_id,localidad_id,nom_ent,nom_mun,nom_loc,link_sic,fecha_mod
652,9,Teatro Lucio Blanco,1964-11-20,Ayuntamiento de Nuevo Laredo/Dirección de Arte y Cultura,"int. Casa de la Cultura de Nuevo Laredo, Lincoln 821 esq. Chimalpopoca",Col. Viveros,88000,(867) 715 35 18,,casadelaculturaoficina@hotmail.com,27.4797,-99.48925,28,27,1,Tamaulipas,Nuevo Laredo,Nuevo Laredo,http://sic.gob.mx/ficha.php?table=teatro&table_id=9,2016-12-05T12:12:57-06:00
653,237,Teatro IMSS de Nuevo Laredo,1964-01-01,Instituto Mexicano del Seguro Social (IMSS),Reynosa s/n esq. Victoria,Centro,88000,(867) 712 72 53,http://www.asipensamos.com/negocios/405027/nuevo-laredo--tamaulipas/centros-de-espectaculos/teatros/teatro-del-imss-nuevo-laredo-centro,,27.49679,-99.50558,28,27,1,Tamaulipas,Nuevo Laredo,Nuevo Laredo,http://sic.gob.mx/ficha.php?table=teatro&table_id=237,2017-03-30T12:51:51-06:00
654,603,Teatro Principal del Centro Cultural Nuevo Laredo,2004-10-12,Ayuntamiento de Nuevo Laredo/Dirección de Arte y Cultura,Blvd. Luis Donaldo Colosio Km 2.5,Col. Bonanza,88277,(867) 717 59 61,,azucena.castillo@nld.gob.mx; jefaturadeteatro@gmail.com,0.0,0.0,28,27,1,Tamaulipas,Nuevo Laredo,Nuevo Laredo,http://sic.gob.mx/ficha.php?table=teatro&table_id=603,2017-12-17T13:39:57-06:00
655,39,Teatro El Farol,1962-09-29,Ayuntamiento de Tampico/Secretaría de Cultura de Tampico,Av. Hidalgo s/n entre Lauro Aguirre y Plutarco Elías Calles,Col. Melchor Ocampo,89270,(8330) 305 28 60,,sandraedith.munoz@tampico.gob.mx,0.0,0.0,28,38,1,Tamaulipas,Tampico,Tampico,http://sic.gob.mx/ficha.php?table=teatro&table_id=39,2019-07-23T05:35:50-05:00
656,41,Teatro de Cámara,1945-01-01,Instituto de Ciencias y Tecnología de Tampico,Mango 217,Col. Altavista,89240,(833) 213 45 93,,tectampico@hotmail.com,22.23844,-97.86977,28,38,1,Tamaulipas,Tampico,Tampico,http://sic.gob.mx/ficha.php?table=teatro&table_id=41,2014-05-27T12:59:10-05:00
657,303,Teatro Metropolitano,2003-10-04,Instituto Tamaulipeco para la Cultura y las Artes,Blvd. Adolfo López Mateos s/n,Col. Obrera,89050,(833) 126 08 88,http://itca.gob.mx,metro.comunicacion@gmail.com,22.23657,-97.84951,28,38,1,Tamaulipas,Tampico,Tampico,http://sic.gob.mx/ficha.php?table=teatro&table_id=303,2016-09-01T16:08:27-05:00
658,951,Teatro al Aire Libre del Paseo Canal de la Cortadura,2018-03-22,Ayuntamiento de Tampico/Secretaría de Cultura de Tampico,Av. Emilio Portes Gil 301 entre Aduana y Juárez,Centro,89000,(833) 305 28 60,,sandraedith.munoz@tampico.gob.mx,22.21572,-97.85085,28,38,1,Tamaulipas,Tampico,Tampico,http://sic.gob.mx/ficha.php?table=teatro&table_id=951,2019-07-23T06:14:51-05:00
659,250,Aula Magna Herman Harris Fleishman,1968-11-30,Universidad Autónoma de Tamaulipas/Centro Universitario Sur,Centro Universitario Sur,Centro,89000,"833 241 20 06 exts. 3056, 3057",,zaragoza@docentes.uat.edu.mx,0.0,0.0,28,38,1,Tamaulipas,Tampico,Tampico,http://sic.gob.mx/ficha.php?table=teatro&table_id=250,2021-09-22T11:42:11-05:00
660,977,La Guarda Teatro,1000-01-01,,Lauro Aguirre 103,", 89260 Tampico, Tamps.",89260,,,,22.21606,-97.85833,28,38,1,Tamaulipas,Tampico,Tampico,http://sic.gob.mx/ficha.php?table=teatro&table_id=977,2020-05-18T13:27:15-05:00
661,259,Teatro Juárez,1957-01-05,Universidad Autónoma de Tamaulipas,Morelos s/n esq. J.B. Tijerina y C. Colón,Centro,87000,(834) 318 18 00 ext. 1241,,extension_uat@hotmail.com,23.73232,-99.14485,28,41,1,Tamaulipas,Victoria,Ciudad Victoria,http://sic.gob.mx/ficha.php?table=teatro&table_id=259,2016-07-27T10:13:36-05:00
662,296,Teatro Universitario,1989-01-01,Universidad Autónoma de Tamaulipas,Matamoros s/n,Centro,87000,(834) 318 18 00 ext. 1241,http://www.uat.edu.mx,jleal@uat.edu.mx,23.73313,-99.14401,28,41,1,Tamaulipas,Victoria,Ciudad Victoria,http://sic.gob.mx/ficha.php?table=teatro&table_id=296,2014-05-20T12:20:30-05:00
663,299,Teatro Amalia González Caballero de Castillo Ledón,1986-01-01,Centro Cultural Tamaulipas/Instituto Tamaulipeco para la Cultura y las Artes,Hidalgo Ote. s/n Plaza Juárez,Centro,87000,(834) 318 83 29,,acct@prodigy.net.mx,0.0,0.0,28,41,1,Tamaulipas,Victoria,Ciudad Victoria,http://sic.gob.mx/ficha.php?table=teatro&table_id=299,2019-10-25T07:36:59-05:00
664,21,Teatro al Aire Libre Plaza Municipal de Xicoténcatl,1000-01-01,Ayuntamiento de Xicoténcatl,Av. Juárez esq. Morelos,Centro,89750,(832) 235 00 36,,infgico@prodigy.net.mx,22.99698,-98.94545,28,43,1,Tamaulipas,Xicoténcatl,Xicoténcatl,http://sic.gob.mx/ficha.php?table=teatro&table_id=21,2014-05-27T15:48:08-05:00
665,48,Teatro Universitario,1984-03-01,Universidad Autónoma de Tlaxcala,Carr. Tlaxcala  Puebla km 1.5 s/n,Col. La Loma Xicohténcatl,90000,(246) 462 14 22,,,19.30286,-98.24157,29,33,1,Tlaxcala,Tlaxcala,Tlaxcala de Xicohténcatl,http://sic.gob.mx/ficha.php?table=teatro&table_id=48,2014-04-14T11:50:47-05:00
666,391,Teatro Xicohténcatl,1870-01-01,Instituto Tlaxcalteca de Cultura,Av. Juárez  21,Centro,90000,(246) 462 40 73,http://www.mexicoescultura.com/recinto/51929/teatro-xicohtencatl.html,marbella_1966@hotmail.com,19.31806,-98.23676,29,33,1,Tlaxcala,Tlaxcala,Tlaxcala de Xicohténcatl,http://sic.gob.mx/ficha.php?table=teatro&table_id=391,2016-07-22T09:05:16-05:00
667,38,Teatro IMSS ,1974-02-24,Instituto Mexicano del Seguro Social (IMSS),Blvd. Guillermo Valle 115,Centro,90000,(246) 462 38 00 ext. 61121,,wendy.muñoza@imss.gob.mx,0.0,0.0,29,33,1,Tlaxcala,Tlaxcala,Tlaxcala de Xicohténcatl,http://sic.gob.mx/ficha.php?table=teatro&table_id=38,2018-02-02T10:36:11-06:00
668,53,Teatro Auditorio de la Escuela de Bachilleres,1964-01-01,Escuela de Bachilleres,Nezahualcóyotl 8,Centro,95250,297 973 05 35,,,18.77223,-95.76079,30,11,1,Veracruz de Ignacio de la Llave,Alvarado,Alvarado,http://sic.gob.mx/ficha.php?table=teatro&table_id=53,2020-04-10T08:22:35-05:00
669,783,Teatro Fernando Gutiérrez Barrios,1992-10-30,Ayuntamiento de Boca del Río/Dirección de Educación y Cultura,Av. Independencia s/n esq. Revolución,Centro,94290,229 202 2222 ext. 2065,,arenasju@hotmail.com,19.10212,-96.1057,30,28,1,Veracruz de Ignacio de la Llave,Boca del Río,Boca del Río,http://sic.gob.mx/ficha.php?table=teatro&table_id=783,2020-11-27T10:54:00-06:00
670,70,Teatro Juárez,1970-01-01,Unión Ganadera Regional del Sur de Veracruz,Juárez 209 esq. Carranza,Centro,96400,921 212 05 91,,,18.1462,-94.41573,30,39,1,Veracruz de Ignacio de la Llave,Coatzacoalcos,Coatzacoalcos,http://sic.gob.mx/ficha.php?table=teatro&table_id=70,2020-04-10T08:51:00-05:00
671,234,Teatro Córdoba,1964-01-01,Instituto Mexicano del Seguro Social (IMSS),Av. 9 s/n  entre calles 1 y 2,Centro,94500,271 714 84 88 ext. 1177,,jcarrascoimss@yahoo.com,18.89232,-96.93792,30,44,1,Veracruz de Ignacio de la Llave,Córdoba,Córdoba,http://sic.gob.mx/ficha.php?table=teatro&table_id=234,2020-04-10T08:58:48-05:00
672,77,Teatro Pedro Díaz,1895-01-01,"Cultural Pedro Díaz, A.C.",Av. 1 núm 18,Centro,94500,271 134 7590,,,18.89469,-96.93534,30,44,1,Veracruz de Ignacio de la Llave,Córdoba,Córdoba,http://sic.gob.mx/ficha.php?table=teatro&table_id=77,2020-04-10T09:04:24-05:00
673,627,Teatro Amado Nervo  (Teatro del Porfiriato),1000-01-01,Ayuntamiento de Chacaltianguis,Av. Porfirio Diaz 1,Centro,95560,288 886 01 45,,,18.30556,-95.84271,30,54,1,Veracruz de Ignacio de la Llave,Chacaltianguis,Chacaltianguis,http://sic.gob.mx/ficha.php?table=teatro&table_id=627,2020-04-10T08:33:00-05:00
674,626,Teatro Solleiro,1890-01-01,Ayuntamiento de Huatusco,Av. 1 Ote. esq. Calle 3 Sur,Centro,94100,273 734 20 13,,macerdat@hotmail.com,19.15003,-96.96266,30,71,1,Veracruz de Ignacio de la Llave,Huatusco,Huatusco de Chicuellar,http://sic.gob.mx/ficha.php?table=teatro&table_id=626,2020-04-10T09:13:01-05:00
675,612,Teatro La Caja,1979-06-09,Dirección de Difusión Cultural/Universidad Veracruzana,La Pérgola s/n,Zona Universitaria,91000,228 818 3816,http://www.organizacionteatral.com.mx/,promocion@organizaciónteatral.com.mx,19.51956,-96.91722,30,87,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,http://sic.gob.mx/ficha.php?table=teatro&table_id=612,2020-04-13T09:40:28-05:00
676,609,Foro Mtro. Fernando Torre Lapham,1993-01-01,Facultad de Teatro/ Universidad Veracruzana,Belisario Domínguez 25,Centro,91000,228 817 2134,http://www.uv.mx/teatro/,fteatro@uv.mx,19.52484,-96.92407,30,87,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,http://sic.gob.mx/ficha.php?table=teatro&table_id=609,2020-04-13T09:34:44-05:00
677,54,"Teatro del Estado ""Gral. Ignacio de la LLave""",1962-11-30,Instituto Veracruzano de la Cultura,Av. Ignacio de la Llave 2,Represa del Carmen,91050,228 818 4352,http://ivec.gob.mx/,,19.53332,-96.9343,30,87,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,http://sic.gob.mx/ficha.php?table=teatro&table_id=54,2022-04-08T09:08:07-05:00
678,611,Teatro Sala Tajín,1970-01-01,DIF Municipal,Av. Miguel Alemán 109,Federal,91140,228 842 3737,,,19.54733,-96.91647,30,87,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,http://sic.gob.mx/ficha.php?table=teatro&table_id=611,2020-06-17T08:54:37-05:00
679,45,Auditorio Rafael Solana - Ágora de la ciudad,1979-08-11,Secretaría de Turismo del Estado de Veracruz,Bajos del Parque Juárez s/n,Centro ,91000,228 818 5730,http://ivec.gob.mx/,scagora.ivec@gmail.com,19.52615,-96.92396,30,87,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,http://sic.gob.mx/ficha.php?table=teatro&table_id=45,2020-04-13T09:06:09-05:00
680,1001,Área 51 Foro Teatral                                                      ,2013-02-25,Área 51 Foro Teatral                                                      ,Revolución 307-309,Centro,91000,‭228 202 02 03,,area51.foroteatral@gmail.com,19.52708,-96.9225,30,87,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,http://sic.gob.mx/ficha.php?table=teatro&table_id=1001,2022-02-24T16:14:32-06:00
681,537,Foro al Aire Libre de los Tecajetes,1999-12-31,Ayuntamiento de Xalapa,Av. Ávila Camacho s/n esq. Guadalupe Victoria.,Centro,91000,228 814 7630,https://www.visitaxalapa.com/atractivos/parque-los-tecajetes/,parques@xalapa.gob.mx,19.53176,-96.93059,30,87,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,http://sic.gob.mx/ficha.php?table=teatro&table_id=537,2020-04-13T08:49:00-05:00
682,606,Foro Guadalupe Balderas,1000-01-01,Centro Recreativo Xalapeño,Xalapeños Ilustres 31,Centro,91000,228 818 8735,,arteycultura@xalapa.gob.mx,19.52857,-96.91962,30,87,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,http://sic.gob.mx/ficha.php?table=teatro&table_id=606,2020-04-13T09:05:36-05:00
683,610,Teatro al Aire Libre  Xalapa (IMSS),1965-09-01,Centro de Seguridad Social del IMSS,Cayetano Rodríguez Beltrán s/n,Lomas del Estadio,91000,228 818 55 55 ext. 61171,,,19.52276,-96.92096,30,87,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,http://sic.gob.mx/ficha.php?table=teatro&table_id=610,2020-04-13T09:51:53-05:00
684,988,Rincón de los Títeres de Merequetengue,1000-01-01,Grupo Merequetengue Artes Vivas A.C.,Benito Juárez esq. Manuel Ávila Camacho,Centro,91184,228 186 99 41, ,merequetengues@hotmail.com,19.52708,-96.9225,30,87,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,http://sic.gob.mx/ficha.php?table=teatro&table_id=988,2021-09-14T08:35:35-05:00
685,752,Foro al Aire Libre del Parque Ecológico Macuiltépetl,1000-01-01,Ayuntamiento de Xalapa/Patronato para el Parque Ecológico Macuiltépetl,Tepic esq. Aguascalientes s/n,Progreso Macuiltépetl,91130 ,228 814 7630,,parques@xalapa.gob.mx; parquemacuiltepetl@hotmail.com,19.54564,-96.9209,30,87,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,http://sic.gob.mx/ficha.php?table=teatro&table_id=752,2020-04-13T08:55:59-05:00
686,61,Teatro Juan Jesús Herrera,1994-01-01,Coordinación de Arte y Cultura del Ayuntamiento de Xalapa,Miguel Palacios 12,Centro,91000,228 812 0658,,,19.52624,-96.92475,30,87,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,http://sic.gob.mx/ficha.php?table=teatro&table_id=61,2020-06-17T08:58:57-05:00
687,755,Teatro La Libertad,2009-08-28,Privado,Av. Ignacio de la Llave 105,Salud,91070,228 200 30 78,https://www.facebook.com/pages/Teatro-Studio-T/65921790173,teatrolibertad@gmail.com,19.52688,-96.93377,30,87,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,http://sic.gob.mx/ficha.php?table=teatro&table_id=755,2020-06-17T08:57:34-05:00
688,749,Teatro Juan Romero Vela,2012-12-18,Consejo de Desarrollo del Papaloapan,,,,,http://codepap.gob.mx/2013/04/05/inauguracion-del-teatro-de-lerdo-de-tejada/,,18.63476,-95.52462,30,97,1,Veracruz de Ignacio de la Llave,Lerdo de Tejada,Lerdo de Tejada,http://sic.gob.mx/ficha.php?table=teatro&table_id=749,2020-04-10T09:15:30-05:00
689,605,Teatro  Ma. Auxiliadora,1000-01-01,Instituto Técnológico de Orizaba,Oriente 2 esq. Sur 11,Centro,,(272) 724 46 58,https://www.facebook.com/search/results.php?q=Teatro+Maria+Auxiliadora&init=public,casadeculturadel_ito@yahoo.com.mx,18.84899,-97.10052,30,118,1,Veracruz de Ignacio de la Llave,Orizaba,Orizaba,http://sic.gob.mx/ficha.php?table=teatro&table_id=605,2020-06-17T09:12:13-05:00
690,62,Teatro IRBAO Rosario Castellanos,1941-01-01,Instituto Regional de Bellas Artes de Orizaba (IRBAO),Colón esq. Madrid,Centro,94300,272 725 25 08,http://www.garuyo.com/teatro/teatro-irbao-rosario-castellanos/lugar,irbao@hotmail.com,0.0,0.0,30,118,1,Veracruz de Ignacio de la Llave,Orizaba,Orizaba,http://sic.gob.mx/ficha.php?table=teatro&table_id=62,2021-11-29T05:22:10-06:00
691,600,Gran Teatro Ignacio de la Llave ,1875-01-01,Ayuntamiento de Orizaba,Colón 16,Centro,94300,272 72 6 22 22 Ext. 3251,,cultura@orizaba.gob.mx,18.84822,-97.10474,30,118,1,Veracruz de Ignacio de la Llave,Orizaba,Orizaba,http://sic.gob.mx/ficha.php?table=teatro&table_id=600,2020-06-17T09:03:23-05:00
692,608,Teatro-Auditorio Campo Pemex,1976-01-01,"Deportivo Petrolero, A.C.",Int. Campo Pemex s/n,Col. La Herradura,93370,"782 822 58 10, 782 826 1000 ext. 32462",,,20.51949,-97.46008,30,131,1,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,http://sic.gob.mx/ficha.php?table=teatro&table_id=608,2020-12-08T07:23:13-06:00
693,607,Cine-Teatro Social,1000-01-01,Sindicato de Trabajadores Petroleros de la República Mexicana (STPRM),Plaza de la Constitución s/n, Obrera,,782 822 0007,http://www.mexicoescultura.com/recinto/65986/Cine-Teatro%20Social.html,stprm30@hotmail.com,20.52922,-97.46116,30,131,1,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Poza Rica de Hidalgo,http://sic.gob.mx/ficha.php?table=teatro&table_id=607,2020-06-17T09:09:02-05:00
694,69,Teatro Netzahualcóyotl ,1891-05-31,Ayuntamiento de Tlacotalpan,Av. Venustiano Carranza esq. Santos Degollado,Centro,95461,288 884 33 05,,presidencia@tlacotalpan-turismo.gob.mx; ayuntamientotlacotalpan@gmail.com,18.61603,-95.65513,30,178,1,Veracruz de Ignacio de la Llave,Tlacotalpan,Tlacotalpan,http://sic.gob.mx/ficha.php?table=teatro&table_id=69,2020-06-17T09:32:44-05:00
695,18,Teatro Francisco Javier Clavijero,1836-01-01,Ayuntamiento de Veracruz,Emparan 166 entre Independencia y 5 de Mayo,Centro,91700,(229) 200 22 47,https://centrohistorico.veracruzmunicipio.gob.mx/inmueble.php?idreg=603,eduardo_feria_90@hotmail.com,19.20109,-96.14027,30,193,1,Veracruz de Ignacio de la Llave,Veracruz,Veracruz,http://sic.gob.mx/ficha.php?table=teatro&table_id=18,2019-04-03T08:37:06-06:00
696,51,Teatro de la Reforma,1992-01-06,Instituto Veracruzano de Cultura,Rayón s/n esq. 5 de Mayo,Centro,91700,(229) 931 79 99,http://litorale.com.mx/ivec/recintos.php?id=5,treforma@ivec.gob.mx; teatrodelareforma@live.com,19.19544,-96.13665,30,193,1,Veracruz de Ignacio de la Llave,Veracruz,Veracruz,http://sic.gob.mx/ficha.php?table=teatro&table_id=51,2022-04-08T09:13:49-05:00
697,675,Teatro Municipal,2009-12-05,Ayuntamiento de Cenotillo,Calle 16 núm. 161 entre 23 y 25,Centro,97640,(991) 915 12 00,,,0.0,0.0,31,12,1,Yucatán,Cenotillo,Cenotillo,http://sic.gob.mx/ficha.php?table=teatro&table_id=675,2013-10-22T12:23:27-05:00
698,436,Teatro Cesáreo Chan Blanco,2007-01-01,Centro Cultural Ricardo López Méndez/Secretatría de la Cultura y las Artes,Calle 49 núm. 260 entre 46 y 48,Unidad Habitacional Cordemex,97118,(999) 941 6728,,diego.delarosa@yucatan.gob.mx,21.03693,-89.62686,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=436,2016-06-28T10:03:41-05:00
699,529,Teatro Daniel Ayala Pérez,1914-01-08,Secretaría de la Cultura y las Artes de Yucatán,Calle 60 núm. 499 entre 59 y 61,Centro,97000,(999) 924 02 77 ,,teatro.danielayala@yucatan.gob.mx,20.9681,-89.62297,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=529,2020-05-14T07:44:04-05:00
700,983,Murmurante Teatro,1000-01-01,,Calle 9 núm. 71 entre Av. 20 y Calle 18,Col. México Norte,,999 290 8239,https://www.murmurante.org/,,21.00643,-89.60159,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=983,2022-01-19T15:44:18-06:00
701,457,Teatro IMSS Mérida Dr. Joaquín Jiménez Trava,1962-01-18,Instituto Mexicano del Seguro Social (IMSS),Calle 24 núm. 439  X 36,Col. Industrial,97150,(999) 922 56 56 ext. 61740,,lilia.fernandez@imss.gob.mx,20.97873,-89.60409,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=457,2011-03-24T21:43:17-06:00
702,408,"Teatro Pedrito, A.C.",1972-07-20,A.C.,Calle 55 núm. 514-A entre 62 y 64,Centro,97000,(999) 923 07 05,,,20.97118,-89.62419,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=408,2010-12-11T10:54:23-06:00
703,879,Teatro Fantasio,1952-05-15,,Calle 60 x 59,Centro,9700,(999) 923 06 08,,,0.0,0.0,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=879,2016-06-28T10:24:50-05:00
704,690,Teatro La Rendija Sede A,2013-09-23,"La Rendija, A.C. ",Calle 50 núm. 464 entre 49 y 51,"Barrio La Mejorada, Centro Histórico",97139,999 287 04 51,,teatrodelarendija@gmail.com / difusionrendija@gmail.com,20.97205,-89.61519,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=690,2021-10-05T13:19:48-05:00
705,414,Teatro Universitario Felipe Carrillo Puerto,1958-11-19,Universidad Autónoma de Yucatán/Centro Cultural Universitario,Calle 60 núm. 491-A entre 57 y 59,Centro Histórico,97000,999 928 33 34,http://www.uady.mx/sitios/cultura,marijosgil@hotmail.com,20.96944,-89.6228,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=414,2021-10-28T07:05:13-05:00
706,407,"El Teatrito, A.C.",2001-01-01,"Centro de Investigación Escénica El Teatrito, A.C.",Calle 25 núm. 91 Int.,Col. Chuburná de Hidalgo,97200,(999) 178 07 96 ,http://www.elteatrito.com,info@elteatrito.com,21.0067,-89.62566,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=407,2014-10-20T13:38:29-05:00
707,404,Teatro Carlos Acereto,2002-07-08,"Centro Cultural Carlos Acereto, A.C.",Calle 40-A núm. 485 entre 38 y 40,Centro,97000,(999) 922 37 16,,teatro_carlosacereto@hotmail.com,20.96976,-89.60942,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=404,2014-10-24T08:21:23-05:00
708,848,Teatro La Rendija Sede 50.51,2012-09-06,La Rendija A.C.,Calle 50 esq. con 51 núm. 466,"Barrio La Mejorada, Centro Histórico",97139,(52) 999 928 47 25,,difusionrendija@gmail.com; rendija@prodigy.net.mx,0.0,0.0,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=848,2016-06-28T10:05:23-05:00
709,526,Teatro José Peón Contreras,1908-12-21,Secretaría de la Cultura y las Artes de Yucatán,Calle 60 núm. 490 entre 57 y 59,Centro,97000,(999) 924 76 41,http://www.culturayucatan.com,teatro.peoncontreras@yucatan.gob.mx,20.96955,-89.6223,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=526,2018-02-20T10:27:14-06:00
710,878,Teatro Libertad,2015-09-01,,Calle 65 núm. 575 x 70 y 72,Centro,97000,55 6243 9039,http://www.teatrolibertad.wixsite.com/teatrolibertad,,20.96769,-449.63043,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=878,2021-07-13T08:41:07-05:00
711,880,Foro Alternativo Rubén Chacón,2012-07-14,Secretaría de la Cultura y las Artes de Yucatán,Calle 86 núm. 499,Centro,97000,(999) 923 06 08,,foroalternativoruben.chacon@hotmail.com,0.0,0.0,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=880,2016-06-28T11:48:46-05:00
712,413,Teatro Armando Manzanero,1949-12-09,Secretaría de la Cultura y las Artes de Yucatán,Calle 62 núm. 495 entre 59 y 61,Centro,97000,(999) 924 00 40,http://www.culturayucatan.com,teatro.merida@yucatan.gob.mx; alejandra.ortizp@yucatan.gob.mx,20.96826,-89.62416,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=413,2014-05-19T11:58:18-05:00
713,980,Tumàka't Foro,1000-01-01,Tumàka´t danza contemporánea A.C.,Calle 51 núm. 475 A por 54 y 52,Centro,97000,999 923 18 52,http://www.tumakat.com/foro-tumakat/contacto.php?lang=esp,info@tumakat.com,20.96699,-89.62444,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=980,2022-01-19T16:09:08-06:00
714,957,Teatro Casa Tanicho,2013-01-01,"Grupo Arpa Mérida, A.C.",Calle 66 núm. 669 por 41,Centro,97000,999 927 32 07,http://teatrocasatanicho.com/index.html,casatanicho@gmail.com,20.97947,-89.62542,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=teatro&table_id=957,2021-06-17T08:23:15-05:00
715,76,Teatro Pierrot,1993-01-01,Ayuntamiento de Tecoh,Calle 30 esq. 27 s/n,Centro,97820,,,,20.74472,-89.47478,31,76,1,Yucatán,Tecoh,Tecoh,http://sic.gob.mx/ficha.php?table=teatro&table_id=76,2014-07-18T13:42:23-05:00
