,galeria_id,galeria_nombre,galeria_fecha_fundacion,galeria_adscripcion,galeria_calle_numero,galeria_colonia,galeria_cp,galeria_telefono1,pagina_web,email,gmaps_latitud,gmaps_longitud,estado_id,municipio_id,localidad_id,nom_ent,nom_mun,nom_loc,link_sic,fecha_mod
749,1050,Espacio 66,2013-05-01,,Calle 5 de Mayo 66,Centro,76000,442 212 61 59,,info@espacio66.mx,20.59392,-100.3883,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1050,2021-09-08T06:52:08-05:00
750,1362,Galería  Colectivo Cinco,2013-10-22,,Calle Vicente Guerrero 5,Centro,76000,(044) 442 480 91 74,https://galeriacolectivo5.wordpress.com/,galeriacolectivo5@gmail.com,20.59185,-100.39545,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1362,2020-10-29T03:07:42-06:00
751,1718,Galería de Arte Impulso,2016-02-01,,Hacienda Escolásticas 107,Col. Prados del Campestre,76180,442 216 52 03,https://impulsogaleria.com/,alejandro.chavez@impulsogaleria.com,20.568,-100.41052,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1718,2022-04-08T06:40:25-05:00
752,409,La Madriguera Gráfica,2016-06-02,,Mariano Escobedo 78-A,Centro,76000,,,lamadrigueragrafica.colectivo@gmail.com,20.59617,-100.39641,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=409,2021-07-26T09:28:32-05:00
753,203, Galería Principal del Centro de las Artes de Querétaro,2013-11-01,Secretaría de Cultura del Estado de Querétaro,José Ma. Arteaga 89,Centro,78000,442 251 08 50,http://culturaqueretaro.gob.mx/iqca/sitio/Espaciosculturalescontroller/recinto/49,ceartqro@gmail.com,20.58812,-100.39638,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=203,2022-04-08T06:35:48-05:00
754,1717,Galería de Arte Urbano La Vía,2015-06-01,Municipio de Querétaro,Calle Héroe de Nacozari 45,Col. Las Rosas,76164,,https://artsandculture.google.com/story/TwUx4WT2lsJ7Iw,,20.60091,-100.39748,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1717,2022-05-13T04:27:15-05:00
755,1691,Estadía y Galería Víctor López,2021-08-10,,Calle  15 de Mayo núm. 59,Centro,76000,442 356 13 54.,,,20.598,-100.38466,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1691,2022-05-13T04:06:24-05:00
756,1239,Bernardini Art Gallery,2009-12-05,," Blvd. Universitario, Terra Businees Park",La Pradera,76269,442 454 0634,,carormz.bernardini@gmail.com,20.65956,-100.31422,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1239,2021-09-29T06:45:37-05:00
757,407,Sala Tina Modotti,2001-01-01,Biblioteca Central/Universidad Autónoma de Querétaro,Cerro de las Campanas s/n ,Centro Universitario,76010,442  192 12 00 ext. 3150,,culturauaq@gmail.com ,20.59157,-100.41083,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=407,2022-05-20T08:32:26-05:00
758,1730,Art Gallery Angie Campoy Inclán by Franco,1971-01-01,,Jurica San Juan 1103-6 ,Juriquilla,76230,442 328 56 11,,angelicampoy@hotmail.com,20.7191,-100.44381,22,14,58,Querétaro,Querétaro,Juriquilla,http://sic.gob.mx/ficha.php?table=galeria&table_id=1730,2022-04-08T06:36:47-05:00
759,1180,Galería Orozco,2021-12-10,Universidad Tecnológica de San Juan,Mariano Jiménez 21,Centro,76800,,,,20.38581,-99.99519,22,16,1,Querétaro,San Juan del Río,San Juan del Río,http://sic.gob.mx/ficha.php?table=galeria&table_id=1180,2022-05-13T05:10:58-05:00
760,1865,Galería Principal del Portal del Diezmo,2015-03-01,Ayuntamiento de San Juan del Río,Av. Lic. Benito Juárez Ote. 15,Centro,76800,427 272 42 15,,un.saenz@sanjuandelrio.gob.mx,20.38657,-99.99628,22,16,1,Querétaro,San Juan del Río,San Juan del Río,http://sic.gob.mx/ficha.php?table=galeria&table_id=1865,2022-04-08T06:44:19-05:00
761,1179,Galería Universitaria,2013-10-13,Universidad Autónoma de Querétaro/Instituto de Investigaciones Multidisciplinarias,"Av. Río Moctezuma 249, edif. de la Biblioteca P.B.",Col. San Cayetano,76807,427 274 27 38,,,20.38721,-99.97147,22,16,1,Querétaro,San Juan del Río,San Juan del Río,http://sic.gob.mx/ficha.php?table=galeria&table_id=1179,2022-05-20T08:32:06-05:00
762,1171,Celeste Lomelí Gallery,2011-08-01,,Plaza Manantial Carrizal 25,Centro,,442 267 95 04,,celestelomeligallery@gmail.com,20.523,-99.88919,22,17,1,Querétaro,Tequisquiapan,Tequisquiapan,http://sic.gob.mx/ficha.php?table=galeria&table_id=1171,2022-04-08T06:37:31-05:00
763,1240,Galería Tequis ART,2001-01-01,,Andador Niños Héroes s/n,Centro,76756,414 273 23 88,,tequisart@yahoo.com,20.52358,-99.89092,22,17,1,Querétaro,Tequisquiapan,Tequisquiapan,http://sic.gob.mx/ficha.php?table=galeria&table_id=1240,2022-05-13T05:13:11-05:00
764,1120,A Sanchez Gallery,2016-05-18,,"Av. Sayil esq. Savignac, Local PB 106, Lt.2- Mz. 5 SM. 6","  Malecón Tajamar, Zona hotelera",77500,998  688 66 45,https://www.asanchezgallery.com/,info@asanchezgallery.com,21.14876,-86.81916,23,5,1,Quintana Roo,Benito Juárez,Cancún,http://sic.gob.mx/ficha.php?table=galeria&table_id=1120,2022-05-20T08:33:17-05:00
765,1257,Art Gallery Cancun Mandarina,2012-07-01,Cancún Center,Blvd. Kukulkan km.134 piso 1,Zona Hotelera,77500,998 209 13 73,,mariaherreracastillo.8@gmail.com,21.13454,-86.74683,23,5,1,Quintana Roo,Benito Juárez,Cancún,http://sic.gob.mx/ficha.php?table=galeria&table_id=1257,2022-05-20T08:33:49-05:00
766,6,Galería Turquesa,1981-01-01,Hotel Casa Turquesa,"Km. 13.5, Blvd. Kukulcan",Zona Hotelera,77500, 998 108 54 05,,,21.10024,-86.76529,23,5,1,Quintana Roo,Benito Juárez,Cancún,http://sic.gob.mx/ficha.php?table=galeria&table_id=6,2022-05-20T08:35:30-05:00
767,1309,Galería Edgar Herrera,2021-10-01,,"Av Coba 31, 22, Lote  29 ",Centro,77500, 998 293 1749,https://edgarherrera.mx/apertura-de-la-galeria-edgar-herrera/,info@edgarherrera.mx,0.0,0.0,23,5,1,Quintana Roo,Benito Juárez,Cancún,http://sic.gob.mx/ficha.php?table=galeria&table_id=1309,2022-06-14T06:44:08-05:00
768,1254,Galería Balance Arte Contemporáneo,2010-01-01,,"Blvd. Kukulkán km. 8.5, planta alta de plaza Caracol, local 222",Zona Hotelera,77500,998 874 26 42,,gbcancun@gmail.com,21.13648,-86.74852,23,5,1,Quintana Roo,Benito Juárez,Cancún,http://sic.gob.mx/ficha.php?table=galeria&table_id=1254,2022-05-20T08:34:40-05:00
769,10,Galería 18,1990-01-01,,"Diagonal 70 Sur, Esq.13 Sur",Col. Ejidal,77712,984 859 36 80,,galeria18playadelcarmen@gmail.com,20.62971,-87.08408,23,8,1,Quintana Roo,Solidaridad,Playa del Carmen,http://sic.gob.mx/ficha.php?table=galeria&table_id=10,2022-05-20T08:34:18-05:00
770,9,Gastón Charó Art Gallery Playa del Carmen,1969-12-31,,"Calle Quinta Avenida 173, entre 6 y 8",Centro,77710,984  879 37 63,https://es.gastoncharo.com/?fbclid=IwAR1xu4-0cqbiWWHfaPMvV2jKJ2j4XW_6jmWfcFNJrz6EMBZJ84Tby37tJ-k,gastoncharogallery@gmail.com,20.62509,-87.07336,23,8,1,Quintana Roo,Solidaridad,Playa del Carmen,http://sic.gob.mx/ficha.php?table=galeria&table_id=9,2022-05-20T08:36:10-05:00
771,7,Pepe Soho Photography,1991-01-01,,Calle Quinta Avenida Local 50,Centro,77710,984 147 92 33 ,https://pepesoho.com/galleries#!all,ventas@pepesoho.com,20.62719,-87.07168,23,8,1,Quintana Roo,Solidaridad,Playa del Carmen,http://sic.gob.mx/ficha.php?table=galeria&table_id=7,2022-05-20T08:37:33-05:00
772,5,Pepe Soho Photography,1980-10-24,,"Fracción cinco, Av. Bocapalia sin número",Zona Hotelera,77780, (984) 158 4967 ,,,20.23488,-87.41651,23,9,1,Quintana Roo,Tulum,Tulum,http://sic.gob.mx/ficha.php?table=galeria&table_id=5,2019-07-16T06:12:56-05:00
773,1121,Galeria Ik Lab,2018-04-20,Hotel Azulik,"Carr. Tulum Ruinas Km.5, Zona Hotelera",,77780,984 980 06 40,https://www.sferik.art/,info@azulik.com,20.19254,-87.43999,23,9,1,Quintana Roo,Tulum,Tulum,http://sic.gob.mx/ficha.php?table=galeria&table_id=1121,2022-05-18T04:51:58-05:00
774,1608,Galería Vega m57,2000-01-01,,Calle Zaragoza 3,Centro Histórico,78550,(488) 887 50 61,https://sites.google.com/site/vegam572/,vega.m57@gmail.com,23.69082,-100.88808,24,6,175,San Luis Potosí,Catorce,Real de Catorce,http://sic.gob.mx/ficha.php?table=galeria&table_id=1608,2019-11-13T08:49:07-06:00
775,510,Galería Lupe Vélez,2017-10-09,Centro Cultural Palacio Municipal/Dirección de Tursimo y Cultura,Jardín Hidalgo 5,Centro Histórico,78000,(444) 814 85 40,,,22.15176,-100.97579,24,28,1,San Luis Potosí,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=galeria&table_id=510,2019-11-25T04:30:43-06:00
776,495,Galería I,1978-04-01,Centro de Difusión Cultural Raúl Gamboa IPBA,Av. Universidad esq. Negrete,Centro Histórico,78000,444 816 05 25,http://www.institutopotosinodebellasartes.com,cdc.raulgamboaipba@gmail.com,22.15019,-100.97212,24,28,1,San Luis Potosí,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=galeria&table_id=495,2022-05-20T08:50:18-05:00
777,402,Galería del Centro Cultural Mariano Jiménez,1991-10-04,Secretaría de Cultura de San Luis Potosí,Calle 5 de Mayo 610,Centro Histórico,78000,444 814 73 93,,ccmjslp@gmail.com,22.14815,-100.97611,24,28,1,San Luis Potosí,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=galeria&table_id=402,2021-08-09T08:26:48-05:00
778,1891,Galería Restaurante Kaffee Kunst Berlín,2019-09-13,,Av. Universidad 133 (Callejón de San Francisco),Centro Histórico,78000,(444) 812 99 40,https://www.kaffeekunstberlin.com/exposiciones,kunstbrotgarten@gmail.com,22.14927,-100.9784,24,28,1,San Luis Potosí,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=galeria&table_id=1891,2020-01-23T05:29:20-06:00
779,397,Galería Blu,2017-01-01,,Circuito Maestros Ilustres 744,Col. Universitaria,78920,444 244 95 37,https://rafaelgaya.wixsite.com/bluart,rafael@blugaleria.com,22.14033,-101.01437,24,28,1,San Luis Potosí,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=galeria&table_id=397,2022-05-20T08:44:33-05:00
780,401,Galería Germán Gedovius,1949-01-01,Teatro de la Paz/Secretaría de Cultura de San Luis Potosí,Villerías 205,Centro Histórico,78000,444 814 1706 ext. 122,,teatrodelapaz.gob.slp@hotmail.com,22.15089,-100.97337,24,28,1,San Luis Potosí,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=galeria&table_id=401,2022-05-20T08:47:20-05:00
781,1863,Galería Antonio Rocha Cordero,1955-01-01,Instituto Potosino de Bellas Artes,Av. Universidad esq. Constitución,Centro,78000,444 822 12 06 ,http://www.institutopotosinodebellasartes.com/,ipba55@hotmail.com,22.1499,-100.9722,24,28,1,San Luis Potosí,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=galeria&table_id=1863,2022-05-20T08:38:36-05:00
782,1214,Galería Juan Blanco,2003-07-01,Centro Cultural Palacio  Municipal,Jardín Hidalgo 5,Centro,78000,(444) 814 85 40,,yara.nagore@sanluis.gob.mx,22.15184,-100.97573,24,28,1,San Luis Potosí,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=galeria&table_id=1214,2021-09-17T07:51:13-05:00
783,497,Galería II,1978-04-01,Centro de Difusión Cultural Raúl Gamboa IPBA,Av. Universidad esq Negrete,Centro Histórico,78000,444 816 05 25,http://www.institutopotosinodebellasartes.com,cdc.raulgamboaipba@gmail.com,22.14989,-100.9722,24,28,1,San Luis Potosí,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=galeria&table_id=497,2022-05-20T08:50:50-05:00
784,404,Galería de la Alianza Franco-Mexicana ,1969-12-31,Alianza Francesa SLP,Av. S.C.O.P.  535,Col. Jardín,78270,444 811 34 45,https://alianzafrancesa.org.mx/,alianzafslp@hotmail.com,22.14633,-101.00461,24,28,1,San Luis Potosí,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=galeria&table_id=404,2022-05-20T08:45:32-05:00
785,400,Galería IV,1978-04-01,Centro de Difusión Cultural Raúl Gamboa IPBA,Av. Universidad esq. Negrete,Centro Histórico,78000,(444) 816 05 25,http://www.institutopotosinodebellasartes.com,cdc.raulgamboaipba@gmail.com,22.14989,-100.9722,24,28,1,San Luis Potosí,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=galeria&table_id=400,2019-11-15T07:59:35-06:00
786,493,Galería III,1978-04-01,Centro de Difusión Cultural Raúl Gamboa IPBA,Av. Universidad esq. Negrete,Centro Histórico,78000,(444) 816 05 25,http://www.institutopotosinodebellasartes.com,cdc.raulgamboaipba@gmail.com,22.14989,-100.9722,24,28,1,San Luis Potosí,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=galeria&table_id=493,2019-11-15T07:58:40-06:00
787,787,Galería del Centro Nacional de las Artes,2008-08-27,Secretaría  de Cultura de San Luis Potosí,Calz. Guadalupe 705,Col. Julián  Carrillo,78340,444 137 41 00 ext. 1009,,,22.13858,-100.97066,24,28,1,San Luis Potosí,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=galeria&table_id=787,2022-05-20T08:46:25-05:00
788,1215,Galería Teresa Caballero,2003-07-01,Centro Cultural Municipal,Jardín Hidalgo 5,Centro Histórico,78000,(444) 814 85 40,,,22.15182,-100.97568,24,28,1,San Luis Potosí,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=galeria&table_id=1215,2021-12-16T07:40:41-06:00
789,1735,Galería de Arte de la Casa de Cultura,2017-05-18,Secretaría de Cultura de San Luis Potosí,Calle Pascual M. Hernández 8,Centro Histórico,79560,485 853 14 98,,casa_cultura@hotmail.com,21.80064,-100.73428,24,32,1,San Luis Potosí,Santa María del Río,Santa María del Río,http://sic.gob.mx/ficha.php?table=galeria&table_id=1735,2022-05-20T08:45:05-05:00
790,1027,Galería de Arte Antonio López Sáenz ,2012-10-25,Centro Cultural Genaro Estrada/Instituto Sinaloense de Cultura,Rafael Buelna s/n esq. Ruperto L. Paliza,Centro,80000,(667) 752 26 05,,gaals@culturasinaloa.gob.mx,24.81115,-107.39378,25,6,1,Sinaloa,Culiacán,Culiacán Rosales,http://sic.gob.mx/ficha.php?table=galeria&table_id=1027,2020-11-12T03:39:02-06:00
791,1794,Jardín del Arte,2017-08-01,Gobierno del Estado/Jardín Botánico,Av de las Américas núm. 2131,Col. Burócrata,80030,(667) 715 30 90,,contacto@botanicoculiacan.org,24.82293,-107.38471,25,6,1,Sinaloa,Culiacán,Culiacán Rosales,http://sic.gob.mx/ficha.php?table=galeria&table_id=1794,2020-11-12T03:58:43-06:00
792,24,Galería de Arte Frida Khalo,1997-05-08,Universidad Autónoma de Sinaloa,Teófilo Noris s/n,Centro Histórico,80000,(667) 715 21 11,https://www.sinaloa360.com/galeria-arte-frida-kahlo-en-culiacan-sinaloa/,galeriafk@uas.uasnet.mx,24.80832,-107.40212,25,6,1,Sinaloa,Culiacán,Culiacán Rosales,http://sic.gob.mx/ficha.php?table=galeria&table_id=24,2020-11-12T03:44:07-06:00
793,18,Galería de Arte Moderno,1975-01-01,Instituto Sinaloense de Cultura/Centro Cultural Genaro Estrada,Malecón Niños Héroes s/n esq. Ruperto L. Paliza,Centro,80000,667 713 84 60,http://www.culturasinaloa.gob.mx,celida.payan@culturasinaloa.gob.mx,24.81162,-107.39378,25,6,1,Sinaloa,Culiacán,Culiacán Rosales,http://sic.gob.mx/ficha.php?table=galeria&table_id=18,2021-09-22T11:32:45-05:00
794,20,Sala de Arte Joven,1980-01-01,Centro Cultural Genaro Estrada /Instituto Sinaloense de Cultura,Malecón Niños Héroes y Ruperto L. Paliza ,Centro,80000,(667) 713 84 60,https://www.culturasinaloa.gob.mx/index.php?option=com_content&view=article&id=14&Itemid=269,celida.payan@culturasinaloa.gob.mx,24.81151,-107.39383,25,6,1,Sinaloa,Culiacán,Culiacán Rosales,http://sic.gob.mx/ficha.php?table=galeria&table_id=20,2020-11-12T04:04:59-06:00
795,1026,Galería Torek,1980-01-01,/Instituto Sinaloense de Cultura/Escuela de Artes José Limón,Rafael Buelna s/n ,Centro,80000,667 712 20 21,http://www.culturasinaloa.gob.mx/index.php?option=com_content&view=article&id=17:galeria-torek&catid=100&Itemid=128,,24.8114,-107.39334,25,6,1,Sinaloa,Culiacán,Culiacán Rosales,http://sic.gob.mx/ficha.php?table=galeria&table_id=1026,2021-09-22T11:22:41-05:00
796,691,Galería Remberto Gil Pérez,2009-04-27,Centro Cultural del Bachiller Rosales de Cobaes,Av. Independencia 2142 Sur,Centro,80129,667 758 6830,,,24.79453,-107.41478,25,6,1,Sinaloa,Culiacán,Culiacán Rosales,http://sic.gob.mx/ficha.php?table=galeria&table_id=691,2020-11-30T03:32:50-06:00
797,1441,Baupres Gallery,2014-01-01,,Calle Heriberto Frías 1506,Centro,82000,(669) 113 09 41,,baupresgallery@gmail.com,23.19952,-106.42375,25,12,1,Sinaloa,Mazatlán,Mazatlán,http://sic.gob.mx/ficha.php?table=galeria&table_id=1441,2021-05-07T02:43:00-05:00
798,30,Galería Escarabajo Azul,2017-11-01,,Mariano Escobedo 405,Centro,82000,(669) 251 24 44,,escarabajoazulgaleria@gmail.com,23.19908,-106.42395,25,12,1,Sinaloa,Mazatlán,Mazatlán,http://sic.gob.mx/ficha.php?table=galeria&table_id=30,2020-11-12T03:54:30-06:00
799,1498,Nidart Gallery,1992-01-01,,Libertad 45,Centro,82000,(669)  985 59 91,,contact@nidart.com,23.19761,-106.42237,25,12,1,Sinaloa,Mazatlán,Mazatlán,http://sic.gob.mx/ficha.php?table=galeria&table_id=1498,2019-08-12T05:40:31-05:00
800,1125,Galería Angela Peralta,2005-05-21,"Teatro Angela Peralta/Instituto de Cultura, Turismo y Arte de Mazatlán ",Calle Carnaval s/n,Centro Histórico,82000,(669) 982 44 46,,contacto@culturamazatlan.com,23.19811,-106.42235,25,12,1,Sinaloa,Mazatlán,Mazatlán,http://sic.gob.mx/ficha.php?table=galeria&table_id=1125,2021-03-16T06:37:10-06:00
801,19,Galería Antonio Toledo Corro,2018-11-28,Centro Cultural del Bachiller de Cobaes,Calle Hidalgo 174,Centro,82110,(669) 984 11 68,,comunicacion@cobaes.edu.mx,23.20482,-106.41573,25,12,1,Sinaloa,Mazatlán,Mazatlán,http://sic.gob.mx/ficha.php?table=galeria&table_id=19,2020-11-12T03:37:31-06:00
802,1260,Oma Galería,1971-01-01,Aeropuerto Internacional de Mazatlán,Carretera Internacional al Sur s/n,Col. Aeropuerto Rafael Buelna,82269,(669) 982 23 99,http://omagaleria-mazatlan.blogspot.mx/,,23.16676,-106.27042,25,12,1,Sinaloa,Mazatlán,Mazatlán,http://sic.gob.mx/ficha.php?table=galeria&table_id=1260,2020-11-12T04:03:35-06:00
803,234,Galería Héctor Martínez Arteche,1994-06-28,Instituto Tecnológico de Sonora,Calle 6 de Abril s/n,Centro,85000,644 410 90 00  ext. 2170,,jesusm.osuna@itson.edu.mx,27.48387,-109.93393,26,18,1,Sonora,Cajeme,Ciudad Obregón,http://sic.gob.mx/ficha.php?table=galeria&table_id=234,2021-07-20T08:32:00-05:00
804,998,Galería Cuarto Infinito,2012-12-14,,Durango 224 ,Centro,85000,644 414 37 26,,contacto@cuartoinfinito.com,27.49346,-109.93882,26,18,1,Sonora,Cajeme,Ciudad Obregón,http://sic.gob.mx/ficha.php?table=galeria&table_id=998,2021-09-22T11:04:18-05:00
805,624,Galería Elena Poniatowska,2004-11-06,Univerisdad Tecnológica del Sur,Dr. Norman E. Borlaug Km. 14,,85190, (644) 414 86 87,,,27.3301,-109.88862,26,18,1,Sonora,Cajeme,Ciudad Obregón,http://sic.gob.mx/ficha.php?table=galeria&table_id=624,2020-11-17T05:32:06-06:00
806,219,Galería La Casona de Cócorit,1987-01-01,Ayuntamiento de Cd. Obregón,Hidalgo 407,Centro,85219,(644) 418 04 17,,antoniettaruizfelix@hotmail.com,27.49612,-109.9234,26,18,1,Sonora,Cajeme,Ciudad Obregón,http://sic.gob.mx/ficha.php?table=galeria&table_id=219,2020-11-12T06:18:33-06:00
807,501,Galería Casa Rosalva Salas del Vizcaíno,2004-04-02,Casa de la Cultura de Guaymas/Instituto Municipal de Cultura,Av. Serdán 355,Cenro,85400,( 622) 222 96 02,,imcaguay@gmail.com,27.92332,-110.88922,26,29,1,Sonora,Guaymas,Heroica Guaymas,http://sic.gob.mx/ficha.php?table=galeria&table_id=501,2020-11-12T05:03:00-06:00
808,21,Galería GCM Artes Visuales,1000-01-01,,Blvd. Manlio Fabio Beltrones 507 sector Crestón ,Centro,85506,(623 ) 233 06 59,,carolinamanzano@galeriagcm.com,27.94821,-111.05111,26,29,25,Sonora,Guaymas,San Carlos (San Carlos Nuevo Guaymas),http://sic.gob.mx/ficha.php?table=galeria&table_id=21,2020-11-12T09:25:44-06:00
809,235,Galería-Estudio Ozuna,1969-01-16,,Sufragio Efectivo 50 ,Centro,83000,(662) 130 02 00,,,29.0755,-110.95491,26,30,1,Sonora,Hermosillo,Hermosillo,http://sic.gob.mx/ficha.php?table=galeria&table_id=235,2020-03-03T05:23:55-06:00
810,648,Galería 14,2005-01-01,,Callejón Gastón Madrid 14 ,Centro,83000,044 662 171 43 61,https://www.galeria14.com/,catorcegaleria@gmail.com,29.08669,-110.95267,26,30,1,Sonora,Hermosillo,Hermosillo,http://sic.gob.mx/ficha.php?table=galeria&table_id=648,2020-11-12T04:40:32-06:00
811,640,Galería  Eusebio Francisco Kino ,1980-10-01,Instituto Sonorense de Cultura/Casa de la Cultura de Sonora,Blvd. Vildósola s/n,Centro,82380, (662) 250 41 47,,visuales@isc.gob.mx; direccion@isc.gob.mx,29.06682,-110.95567,26,30,1,Sonora,Hermosillo,Hermosillo,http://sic.gob.mx/ficha.php?table=galeria&table_id=640,2021-04-12T08:11:32-05:00
812,1334,Nidia Corneli Art Gallery,2022-03-01,," Eusebio Francisco Kino 315, Plaza Grand Kino",Lomas de Pitic,83010, 662 474 39 50,,Nidia Corneli | Art Gallery,29.09719,-110.9388,26,30,1,Sonora,Hermosillo,Hermosillo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1334,2022-06-21T05:53:19-05:00
