,Comentario,Texto limpio
3782,"Muy bonito lugar, cuenta un poco la historia del pueblo y de los lacandones, el jardín muy bello",bonito historia pueblo lacandones jardín bello
3783,"Bonito lugar, lleno de mucha historia",bonito lleno historia
3784,"Un lugar muy bonito, es un centro cultural en dónde narra la vida de dos exploradores que se enamoraron de Chiapas y sus etnias, una reportera llamada Gertrudis y su esposo arqueólogo, en este lugar cuenta con una gran variedad de sitios, como una hacienda, un hotel, restaurante, un museo, y cabañas para hospedar a la gente. Además que al principio hay un jardín del jaguar en dónde te muestran el vídeo de cómo se creo el lugar. Y finalmente cuenta con un jardín botánico en dónde hay variedad de cosas. Me encantó el lugar y su historia.",bonito centro cultural narra vida exploradores enamoraron chiapas etnias reportera llamada gertrudis esposo arqueólogo variedad sitios hacienda hotel restaurante museo cabañas hospedar gente principio jardín jaguar muestran vídeo finalmente jardín botánico variedad encantó historia
3785,"Uno de los jardines más mágicos de San Cristobal, además de que es parte de un museo sobre la cultura maya.",jardines mágicos san cristobal museo cultura maya
3786,"Mal servicio en el restaurante, el mesero no sabia el menú. El museo caro y según lo nos que me comentó personal de ahí no apoyan mas a comunidades lacandonas. Una sensación rara en toda nuestra experiencia ahí.",servicio restaurante mesero sabia menú museo caro personal apoyan comunidades lacandonas sensación rara experiencia
3787,Un lugar muy bonito y cálido. La arquitectura es muy bella. Es un espacio muy limpio y lleno de vida.,bonito cálido arquitectura bella espacio limpio lleno vida
3788,"Excelente, antiguo y místico, mucha historia, se respira el legado de sus fundadores, tiene sus detalles, en cuanto al agua caliente en la regadera, pero es normal en un lugar tan antiguo.",excelente antiguo místico historia respira legado fundadores detalles agua caliente regadera normal antiguo
3789,"Una experiencia maravillosa! Desde el momento que te colocan en el contexto histórico con el vídeo, visitar cada sala, conocer un poco sobre la cultura que vive en la selva Lacandona, ver cada artículo de la época. Mi lugar favorito fue la biblioteca. Recomendado ir a este lugar.",experiencia maravillosa colocan contexto histórico vídeo visitar sala cultura vive selva lacandona artículo época favorito biblioteca recomendado
3790,Es increíble la casona que funciona como hotel y museo. Mucha historia.,increíble casona funciona hotel museo historia
3791,"Me encantó, no tuvimos guía porque fue domingo y lo que me explicaron es que el guía solo está de lunes a viernes a determinada hora, me dió cierta nostalgia y ganas por saber más de nuestra historia, la historia principal de el museo son los lacandones, y el jaguar..",encantó guía domingo explicaron guía lunes viernes determinada hora dió nostalgia ganas historia historia principal museo lacandones jaguar
3792,"Hermoso lugar, lleno de naturaleza, tranquilo y el museo muy interesante, un lugar histórico que vale la pena visitar para fortalecer tu conocimiento cultural",hermoso lleno naturaleza tranquilo museo interesante histórico vale pena visitar fortalecer conocimiento cultural
3793,"En mi opinión el mejor sitio para visitar en todo San Cristóbal. Contiene gran parte de la historia lacandona. Recomiendo visitar el Museo donde apreciaras hermosos objetos usados y recopilados por el matrimonio Na Bolom. ¿Te imaginas ver tanta belleza en el desgaste de objetos de uso cotidiano de ese matrimonio?. Comer en su restaurante indescriptibles sabores creados no solo por el los condimentos sino por la atmósfera de una casa arquitectónica e históricamente bella. (Más económico que cualquier restaurante de las calles comerciales) . El jardín botánico, un fresco paseo, en este sitio existe renta de alojamiento. En su tienda de artesanías, hallarás objetos sumamente económicos y verdaderamente fabricados por lacandones.",opinión sitio visitar san cristóbal contiene historia lacandona recomiendo visitar museo apreciaras hermosos objetos usados recopilados matrimonio na bolom ¿te imaginas tanta belleza desgaste objetos cotidiano matrimonio comer restaurante indescriptibles sabores creados condimentos atmósfera casa arquitectónica históricamente bella económico restaurante calles comerciales jardín botánico fresco paseo sitio renta alojamiento tienda artesanías hallarás objetos sumamente económicos verdaderamente fabricados lacandones
3794,Hotel encantador para conocer san Cristóbal aunque echamos en falta la cercania para llegar al centro pata cenar ya que no dispone de restaurante en la actualidad.,hotel encantador san cristóbal echamos falta cercania llegar centro pata cenar dispone restaurante actualidad
3795,"Sólo visitamos el museo y el jardín y ambos son bellísimos. El museo data la experiencia de dos extranjeros que hicieron de lo local su sangre, algo que, incluso nosotros, no hacemos. Su pasión por el estudio de las culturas indígenas es impresionante. El jardín es bellísimo, muy cuidado y con tantas vistas tan coloridas y hermosas.",visitamos museo jardín bellísimos museo data experiencia extranjeros local sangre pasión estudio culturas indígenas impresionante jardín bellísimo cuidado tantas vistas coloridas hermosas
3796,"Padrísimo museo. Nos fascinó, nos encontramos con cosas que vivimos en nuestro mismo viaje, y el jardín es precioso",padrísimo museo fascinó encontramos vivimos viaje jardín precioso
3797,"Un bello lugar con una interesante historia y cultura, habitaciones, cómodas, la comida rica, la gente muy amable y dispuesta a darte el mejor servicio. Totalmente satisfecha con mi elección, sin dudarlo regreso ahí",bello interesante historia cultura habitaciones cómodas comida rica gente amable dispuesta darte servicio totalmente satisfecha elección dudarlo regreso
3798,Hermoso lugar para aprender sobre los Lacandones. Se nota que fue hecho con mucho amor y es admirable el trabajo que siguen haciendo  para ayudar al bosque.,hermoso aprender lacandones nota amor admirable siguen ayudar bosque
3799,"Un lugar muy interesante y bello, también el restaurante es rico",interesante bello restaurante rico
3800,"Un museo con mucha cultura e historia, nos encantó, esas dos vidas con propósitos que se unieron para dejar un legado. Un ejemplo de cómo trascender en esta vida a través de buenas acciones. No te vayas de sancris sin visitar este museo. Si alguien le tomo foto a la historia de la creación del tucán les pido que la compartan con nosotros. Gracias b&d.",museo cultura historia encantó vidas propósitos unieron dejar legado trascender vida acciones vayas sancris visitar museo alguien tomo foto historia creación tucán pido compartan gracias bd
3801,"De visita imprescindible si estás en San Cristóbal, este museo resume la experiencia de vida y profesional de 2 antropólogos europeos que intentaron con éxito rescatar las tradiciones de la etnia Lacandona en la Selva del Sur de México. Tiene un hermoso restaurante, salas de exposiciones permanentes y temporales, capilla con colección de arte en donde ofrecen conciertos y extensos jardines en los que vale la pena pasear y tomar fotografías.",visita imprescindible san cristóbal museo resume experiencia vida profesional antropólogos europeos intentaron éxito rescatar tradiciones etnia lacandona selva sur méxico hermoso restaurante salas exposiciones permanentes temporales capilla colección arte ofrecen conciertos extensos jardines vale pena pasear tomar fotografías
3802,La perte de la calle esta muy mal presentable mucho graffiti x dentro mas mejor muy original,perte calle presentable graffiti x original
3803,Muy buen lugar a buen precio.,precio
3804,"Un museo que sí o sí deben visitar en San Cristóbal. El hotel muy bien, y los desayunos del restaurante delicioso!",museo visitar san cristóbal hotel desayunos restaurante delicioso
3805,Es un museo pequeño pero con unas piezas únicas ... La vida de los dueños es ejemplar y ver sus hazañas es inspirador,museo pequeño piezas únicas vida dueños ejemplar hazañas inspirador
3806,El museo muestra en excelentes condiciones varios distintivos de lo que es la tribu de los Lacandones en Chiapas y parte de la historia que tienen dos de los principales exploradores de la zona.,museo muestra excelentes condiciones distintivos tribu lacandones chiapas historia principales exploradores zona
3807,"Hermoso lugar, acogedor, muy amables, desayuno rico y con un trabajo muy interesante de investigación de grupos indígenas y cuidado de la selva",hermoso acogedor amables desayuno rico interesante investigación grupos indígenas cuidado selva
3808,"Bello edificio neoclásico construido en 1891, destinado originalmente para ser un seminario. La casa fue restaurada, amueblada y habitada por Frans Blom y Gertrude Duby con el más exquisito gusto de los más grandes coleccionistas y su profunda huella se aprecia en todos los rincones. Objetos precolombinos, etnográficos, históricos y documentales conviven en armonía con el arte en todas formas de expresión, de manera especial el popular de Chiapas. Los árboles, plantas y construcciones han hecho de este espacio el preferido de todos los visitantes de San Cristóbal de Las Casas.",bello edificio neoclásico construido destinado originalmente seminario casa restaurada amueblada habitada frans blom gertrude duby exquisito gusto coleccionistas profunda huella aprecia rincones objetos precolombinos etnográficos históricos documentales conviven armonía arte formas expresión especial popular chiapas árboles plantas construcciones espacio preferido visitantes san cristóbal casas
3809,"He leído muchas cosas buenas sobre el museo, pero estoy decepcionada. Hay 4 salas en el museo, sin ninguna organización. La sala sobre el pueblo Lacandon es pequeña y tenía olor malo. Hay más información en Internet que en el propio museo. No es un museo, es una pequeña exposición con un costo alto (60 pesos), ya que es pequeño y desorganizado.",leído museo decepcionada salas museo organización sala pueblo lacandon pequeña olor malo información internet museo museo pequeña exposición costo alto pesos pequeño desorganizado
3810,"Un museo bastante entretenido, la historia de las personas que hicieron posible este lugar es maravillosa, pues te das cuenta como a veces los extranjeros aprecian más la cultura en México, que las mismas personas que nacen aquí. Una frase que se me que leí y que se me quedó grabado fue; Danés de nacimiento, chiapaneco ardiente y Mexicano por adopción.",museo entretenido historia personas maravillosa das extranjeros aprecian cultura méxico personas nacen frase leí grabado danés nacimiento chiapaneco ardiente mexicano adopción
3811,El mejor lugar para hospedarse en San Cristóbal de las Casas,hospedarse san cristóbal casas
3812,"Lugar interesante, lleno de vivencias de como dos personas extranjeras se enamoran de tu país y aprendes de como se originó el mapa de la selva amazónica, muy recomendable",interesante lleno vivencias personas extranjeras enamoran país aprendes originó mapa selva amazónica recomendable
